,Year,School,W-L%,SRS,SOS,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
1577,2014,Creighton,.588,11.45,8.25,2227,2118,68.0,95.3,.254,.415,.500,52.2,64.4,7.1,9.4,.470,16.0,27.9,.180
1578,2014,Dartmouth,.179,-16.27,-2.49,1569,1955,67.9,82.5,.265,.319,.469,45.6,51.1,9.8,4.1,.435,21.5,26.2,.186
1579,2014,Davidson,.500,-6.99,-5.36,2221,2273,74.2,92.8,.390,.283,.507,46.1,57.0,11.0,6.3,.460,18.2,27.6,.281
1580,2014,Dayton NCAA,.742,13.50,4.92,2528,2262,80.9,100.0,.334,.263,.537,52.9,57.3,9.1,9.3,.494,18.2,32.3,.255
1581,2014,Delaware,.645,5.15,-0.47,1983,1809,69.5,91.3,.389,.153,.473,53.3,54.7,10.3,7.0,.425,18.1,37.3,.271
1582,2014,Delaware State,.276,-19.00,-6.51,1869,1964,71.5,88.6,.369,.208,.464,46.7,51.3,12.2,6.8,.418,20.4,30.9,.255
1583,2014,Denver,.281,-8.17,-0.76,2208,2445,72.2,95.2,.394,.292,.516,50.4,57.1,6.9,6.8,.468,18.4,31.5,.290
1584,2014,DePaul NCAA,.806,19.45,7.53,3006,2577,78.8,106.0,.320,.365,.542,50.2,65.0,14.7,6.4,.516,15.6,33.2,.217
1585,2014,Detroit Mercy,.200,-14.50,-3.68,2120,2270,76.2,92.7,.330,.319,.479,47.8,52.6,7.9,4.2,.443,17.4,27.7,.222
1586,2014,Drake,.531,-2.97,-2.19,2273,2298,73.2,96.3,.292,.443,.531,47.5,56.5,10.7,5.2,.506,18.2,25.2,.198
1587,2014,Drexel,.484,5.91,2.26,1843,1730,63.6,92.7,.194,.380,.495,46.7,73.5,8.2,4.8,.469,15.9,24.3,.144
1588,2014,Duke NCAA,.800,33.62,17.28,2800,2228,74.7,106.7,.341,.215,.564,56.6,55.1,13.1,14.8,.543,19.3,41.4,.224
1589,2014,Duquesne,.606,7.77,2.50,2249,2075,72.5,94.0,.413,.265,.501,49.7,63.7,11.0,9.6,.452,17.9,31.1,.295
1590,2014,East Carolina,.710,5.01,-2.09,2249,1934,74.4,96.4,.327,.312,.493,55.5,54.2,14.2,13.1,.452,19.5,41.9,.236
1591,2014,East Tennessee State,.300,-10.53,-5.30,1964,2121,72.2,90.3,.329,.271,.482,51.3,45.7,8.5,7.1,.443,19.6,34.7,.229
1592,2014,Eastern Illinois,.429,-15.91,-9.98,1756,1922,70.3,89.3,.344,.294,.501,51.0,64.1,6.7,10.4,.457,20.8,28.1,.252
1593,2014,Eastern Kentucky,.567,-11.37,-11.82,2066,1959,72.8,93.8,.381,.249,.489,53.5,53.1,9.4,7.8,.442,18.3,33.0,.273
1594,2014,Eastern Michigan,.563,-2.46,-2.42,2438,2123,74.6,100.6,.257,.310,.466,50.0,49.4,15.1,5.3,.434,13.6,34.8,.178
1595,2014,Eastern Washington,.533,-1.01,-0.05,2081,2019,69.7,99.0,.317,.302,.527,48.9,63.2,11.6,9.9,.485,18.4,30.6,.243
1598,2014,Elon,.484,-7.80,-4.90,2009,1936,71.4,90.7,.322,.192,.483,50.9,50.7,10.3,11.8,.451,21.0,35.1,.212
1599,2014,Evansville,.484,-4.70,-4.86,2070,2065,76.1,87.8,.325,.383,.479,47.8,63.1,10.1,5.3,.435,18.3,24.9,.236
1600,2014,Fairfield,.667,-4.07,-5.25,2039,2000,63.6,95.4,.270,.277,.507,50.5,66.0,6.4,4.8,.478,16.5,28.4,.189
1601,2014,Fairleigh Dickinson,.103,-22.21,-7.81,1743,2099,73.8,81.5,.329,.224,.428,45.1,46.6,8.9,7.5,.379,19.0,30.0,.231
1602,2014,Florida NCAA,.606,15.08,10.65,2472,2326,77.1,96.8,.378,.294,.532,46.8,51.7,12.0,6.6,.493,19.2,29.0,.268
1603,2014,Florida A&M,.548,-8.80,-8.47,2194,1903,74.8,94.7,.308,.297,.474,51.0,56.7,14.5,4.8,.431,19.0,34.9,.225
1604,2014,Florida Atlantic,.533,1.26,-0.98,2331,2146,75.6,101.5,.310,.407,.498,44.5,49.1,13.7,3.8,.464,13.5,30.2,.213
1605,2014,Florida Gulf Coast NCAA,.765,9.15,-1.41,2382,2023,70.0,99.0,.321,.509,.526,47.1,61.5,13.6,10.7,.499,15.5,25.1,.213
1606,2014,Florida International,.455,1.15,1.52,2281,2215,69.5,99.1,.316,.245,.484,52.9,44.4,8.6,7.0,.437,15.1,37.5,.241
1607,2014,Florida State NCAA,.636,18.54,12.99,2287,2104,75.3,90.9,.344,.234,.490,55.2,54.5,13.4,9.1,.458,21.4,39.7,.225
1608,2014,Fordham NCAA,.758,11.92,1.35,2207,1858,66.6,99.7,.247,.361,.531,54.1,64.4,7.2,4.8,.505,17.4,30.8,.176
1609,2014,Fresno State NCAA,.667,5.27,0.98,2314,2025,71.2,98.1,.323,.371,.513,50.8,56.5,12.8,6.4,.473,17.6,30.0,.238
1610,2014,Furman,.581,-7.27,-6.85,2077,1932,71.0,94.4,.367,.247,.501,51.0,55.6,7.3,7.5,.461,19.0,29.1,.254
1611,2014,Gardner-Webb,.533,-12.62,-11.34,1951,1902,72.4,89.5,.430,.243,.453,55.2,56.8,11.6,9.7,.409,19.7,41.7,.274
1612,2014,George Mason,.258,-8.14,-1.88,2138,2332,75.3,90.1,.300,.271,.473,48.6,44.5,7.7,7.4,.427,17.1,31.4,.226
1613,2014,George Washington,.676,7.78,2.14,2589,2289,77.1,98.4,.320,.216,.487,54.7,56.1,11.7,8.2,.453,17.0,40.2,.215
1614,2014,Georgetown,.344,3.79,8.37,2103,2153,72.0,90.2,.327,.185,.480,56.4,55.9,8.2,12.2,.448,22.1,40.6,.214
1615,2014,Georgia NCAA,.625,16.79,9.44,2114,1879,71.0,92.7,.289,.296,.479,53.9,55.8,12.4,7.1,.455,18.5,36.9,.181
1616,2014,Georgia Southern,.323,-15.40,-7.27,1933,2185,72.8,85.7,.298,.278,.464,48.1,49.1,8.2,5.0,.421,19.3,28.6,.218
1617,2014,Georgia State,.387,-11.92,-6.02,2082,2265,76.9,86.9,.320,.275,.474,50.1,53.8,10.9,4.4,.434,20.9,34.1,.225
1620,2014,Georgia Tech NCAA,.625,19.34,11.37,2549,2235,78.8,100.7,.342,.253,.500,54.3,45.3,12.6,8.2,.466,17.2,41.6,.229
1621,2014,Gonzaga NCAA,.853,24.54,5.68,2553,1823,70.3,106.1,.298,.266,.503,56.6,57.5,16.4,11.6,.472,14.8,41.8,.204
1622,2014,Grambling,.355,-19.88,-10.61,2151,2251,79.4,86.4,.473,.211,.467,51.2,39.5,11.7,5.8,.430,23.2,37.0,.283
1623,2014,Grand Canyon,.667,0.82,-5.97,2077,1716,69.0,99.9,.346,.314,.511,52.4,57.6,12.2,5.4,.470,17.9,33.8,.250
1624,2014,Green Bay,.688,6.01,-2.77,2189,1908,69.0,98.4,.325,.377,.518,51.3,66.7,12.2,7.3,.486,17.6,32.3,.225
1625,2014,Hampton NCAA,.848,7.23,-6.47,2335,1788,72.8,96.4,.387,.301,.453,53.7,51.5,12.2,11.4,.415,14.9,39.6,.241
1626,2014,Hartford,.419,-10.24,-5.79,1825,1963,68.5,84.9,.288,.363,.471,46.7,62.1,9.9,6.1,.436,20.0,28.0,.198
1627,2014,Harvard,.733,3.47,-2.20,2155,1985,73.1,98.3,.302,.304,.518,55.0,53.2,9.0,8.1,.484,19.5,39.0,.218
1628,2014,Hawaii,.548,4.62,3.39,1986,1948,71.1,88.7,.370,.201,.469,54.4,53.4,7.5,5.4,.421,18.8,34.2,.262
1629,2014,High Point,.667,-5.81,-7.66,2394,2256,75.5,95.0,.346,.285,.492,50.2,53.1,12.7,10.6,.451,18.2,35.3,.244
1630,2014,Hofstra,.483,-1.26,1.24,1852,1821,72.0,87.2,.330,.319,.460,52.9,57.8,11.6,7.3,.420,21.1,36.9,.225
1631,2014,Holy Cross,.625,1.29,-3.14,2255,2113,72.1,97.4,.290,.272,.508,51.2,69.1,10.1,9.6,.478,16.9,32.0,.199
1632,2014,Houston,.194,-2.23,10.90,1669,2076,72.7,74.1,.354,.255,.394,46.0,42.7,10.0,6.8,.354,19.6,31.6,.212
1633,2014,Houston Christian,.414,-12.46,-8.33,1974,1872,70.8,94.9,.321,.192,.496,51.2,56.0,12.1,8.6,.463,21.2,35.9,.218
1634,2014,Howard,.355,-16.12,-8.22,1873,2053,75.5,79.4,.319,.206,.431,46.6,46.2,10.7,8.1,.387,21.0,31.7,.218
1635,2014,Idaho NCAA,.735,6.41,-2.68,2479,1944,70.4,103.6,.281,.410,.510,53.4,59.2,8.6,10.4,.480,14.6,30.1,.196
1636,2014,Idaho State,.452,-4.54,-1.02,1984,1965,69.7,91.1,.359,.352,.490,52.5,63.5,8.7,8.5,.448,20.4,32.0,.251
1637,2014,Illinois,.300,5.45,9.95,2035,2170,76.0,88.8,.252,.337,.473,42.5,49.3,14.4,8.2,.444,17.3,26.3,.172
1638,2014,Illinois State,.333,-5.96,-0.89,1836,1988,70.5,86.5,.370,.265,.468,49.9,44.3,10.0,4.4,.425,19.4,30.8,.249
1639,2014,Illinois-Chicago,.743,1.67,-3.93,2598,2236,72.3,102.7,.390,.240,.504,57.4,56.0,12.7,8.6,.470,17.0,41.4,.256
1642,2014,Incarnate Word,.296,-23.69,-10.11,1651,1144,56.4,107.8,.468,.245,.480,57.7,57.7,11.6,5.9,.418,19.3,39.3,.338
1643,2014,Indiana,.618,10.16,6.99,2369,2261,71.3,97.4,.296,.362,.499,51.1,54.2,8.3,8.2,.471,15.3,30.4,.197
1644,2014,Indiana State,.625,1.89,-3.11,2081,1921,71.9,90.5,.343,.264,.474,53.3,57.9,12.5,7.1,.436,18.5,35.0,.230
1645,2014,Iona,.813,1.23,-5.49,2380,2165,71.7,102.9,.284,.388,.541,51.0,55.0,9.5,7.7,.502,16.8,32.5,.223
1646,2014,Iowa NCAA,.750,18.94,10.10,2814,2496,75.3,103.5,.344,.339,.555,49.0,64.1,11.4,11.1,.517,16.8,28.1,.255
1647,2014,Iowa State NCAA,.645,21.08,12.75,2254,1996,69.6,103.6,.389,.479,.545,51.6,60.8,7.2,7.6,.489,15.9,28.6,.313
1648,2014,IUPUI,.697,3.88,-2.61,2342,1949,69.4,101.5,.391,.236,.518,56.1,52.2,11.4,8.8,.485,19.1,40.0,.260
1649,2014,Jackson State,.500,-17.69,-13.29,1951,2085,79.5,80.5,.430,.137,.443,47.4,47.4,14.4,6.5,.400,21.7,32.7,.268
1650,2014,Jacksonville,.433,-7.10,-5.30,1911,1965,75.7,84.1,.378,.170,.455,53.2,46.0,13.6,5.5,.409,21.7,36.8,.256
1651,2014,Jacksonville State,.438,-14.37,-10.27,2035,2166,70.9,88.9,.376,.237,.477,46.7,55.8,7.6,3.4,.428,16.4,25.1,.268
1652,2014,James Madison NCAA,.829,20.12,1.14,2622,1958,72.7,102.7,.341,.299,.519,58.5,57.8,10.6,13.6,.476,16.9,41.9,.254
1653,2014,Kansas,.406,12.46,14.11,2134,2187,72.8,91.2,.346,.266,.514,48.4,56.0,9.1,8.5,.477,19.9,27.0,.243
1654,2014,Kansas City,.367,-8.56,-6.76,2213,2182,74.1,98.4,.332,.247,.514,52.8,45.4,7.1,4.6,.467,17.7,34.4,.256
1655,2014,Kansas State,.367,7.75,13.25,1865,2030,71.2,86.3,.300,.390,.476,48.8,60.0,10.0,7.2,.443,20.5,30.2,.202
1656,2014,Kennesaw State,.200,-18.74,-5.44,1804,2203,70.4,85.4,.304,.341,.470,49.9,46.5,6.5,3.2,.433,21.0,31.9,.212
1657,2014,Kent State,.233,-15.01,-1.61,1651,2053,70.8,77.4,.383,.213,.455,49.4,54.8,10.4,9.8,.411,24.4,30.4,.254
1658,2014,Kentucky NCAA,.743,25.99,13.16,2845,2396,79.7,100.2,.373,.238,.510,53.0,48.2,12.1,8.7,.475,16.2,36.8,.251
1659,2014,La Salle,.500,-1.81,-0.61,1736,1772,70.3,81.9,.343,.225,.425,52.5,47.7,9.5,6.7,.386,17.7,33.0,.216
1660,2014,Lafayette,.467,-3.80,-2.53,1925,1963,71.8,89.4,.272,.275,.459,53.7,64.1,6.9,11.5,.422,17.5,36.0,.191
1661,2014,Lamar,.581,-5.62,-8.07,2198,1984,72.1,98.4,.306,.392,.490,48.2,51.7,12.6,6.8,.463,17.2,33.2,.197
1664,2014,Lehigh,.419,-6.66,-4.11,2134,2213,77.8,88.1,.346,.263,.478,49.7,56.4,10.6,7.9,.438,19.6,30.8,.238
1665,2014,Liberty,.645,2.34,-7.32,2162,1721,66.9,102.2,.376,.310,.517,62.9,58.1,8.7,11.4,.472,20.9,47.4,.273
1666,2014,Lipscomb,.200,-18.23,-3.83,2081,2513,77.9,88.4,.321,.382,.480,43.5,52.2,8.8,2.1,.439,17.4,23.1,.230
1667,2014,Little Rock,.600,-2.24,-4.44,1819,1753,68.5,88.2,.340,.132,.482,52.1,55.5,8.2,6.9,.448,19.9,33.6,.222
1668,2014,Long Beach State,.531,0.04,1.04,2228,2176,75.7,90.2,.356,.354,.487,47.2,56.4,12.2,8.9,.448,20.2,30.4,.244
1669,2014,Long Island University,.300,-12.99,-8.31,1789,1849,69.6,85.7,.344,.244,.469,53.2,49.0,11.2,5.1,.424,22.1,34.9,.243
1670,2014,Longwood,.267,-18.54,-8.84,1696,1908,69.7,80.8,.296,.356,.427,44.3,52.6,11.0,7.5,.386,18.0,26.2,.202
1671,2014,Louisiana,.467,-10.70,-8.30,1929,1862,70.5,90.4,.363,.297,.449,48.8,40.7,12.0,2.2,.410,17.1,33.9,.234
1672,2014,Louisiana State NCAA,.618,19.72,14.81,2379,2212,73.8,94.9,.351,.195,.496,53.0,49.5,11.2,10.7,.451,19.2,39.2,.254
1673,2014,Louisiana Tech,.375,-2.48,1.22,2066,2113,74.0,87.0,.369,.260,.452,50.0,58.5,10.2,6.2,.404,18.6,34.0,.253
1674,2014,Louisiana-Monroe,.355,-9.93,-4.06,2180,2177,74.1,94.6,.375,.221,.490,53.5,56.0,8.2,7.4,.448,20.2,37.8,.258
1675,2014,Louisville NCAA,.868,30.93,11.35,2999,2255,75.0,104.5,.337,.301,.538,54.5,57.1,13.3,7.3,.510,17.4,37.0,.228
1676,2014,Loyola (IL),.344,-11.05,-2.76,1951,2216,72.8,83.8,.268,.254,.461,45.3,66.0,10.1,14.2,.430,18.2,24.0,.181
1677,2014,Loyola (MD),.200,-12.61,-2.71,1596,1893,67.3,78.1,.322,.272,.438,45.0,54.8,10.5,6.9,.395,20.0,24.2,.221
1678,2014,Loyola Marymount,.300,-1.38,4.75,2143,2130,73.7,96.1,.298,.270,.479,52.3,56.8,10.4,8.4,.436,18.4,39.1,.222
1679,2014,Maine,.531,-7.99,-9.03,2085,2052,69.2,93.5,.231,.393,.518,50.0,68.7,10.4,3.6,.494,20.3,31.0,.161
1680,2014,Manhattan,.300,-13.45,-6.05,1790,2012,68.1,87.2,.275,.349,.493,41.2,65.4,13.4,5.0,.460,20.2,24.8,.195
1681,2014,Marist NCAA,.794,9.40,-2.81,2460,2045,68.6,105.1,.410,.389,.580,47.8,66.6,10.8,7.4,.540,16.4,21.6,.306
1682,2014,Marquette,.667,10.87,5.65,2420,2248,74.5,97.3,.383,.255,.501,59.2,59.0,7.4,6.7,.451,18.2,40.9,.284
1683,2014,Marshall,.355,-8.55,-0.73,1963,1947,67.8,92.3,.356,.372,.463,49.9,51.6,11.0,12.3,.427,17.4,31.9,.229
1686,2014,Maryland NCAA,.800,31.86,12.69,2864,2193,73.9,110.7,.328,.231,.559,57.4,61.7,11.5,6.9,.524,16.8,41.6,.244
1687,2014,Maryland-Baltimore County,.138,-22.74,-9.64,1477,1785,64.8,77.9,.293,.332,.474,46.0,64.1,8.8,8.0,.440,25.0,20.4,.200
1688,2014,Maryland-Eastern Shore,.300,-18.02,-7.40,1906,2080,75.2,83.5,.405,.370,.421,53.7,53.1,8.8,8.0,.378,20.5,40.2,.249
1689,2014,Massachusetts,.129,-17.64,-0.03,1932,2478,76.9,80.4,.373,.221,.444,46.4,58.1,6.5,5.7,.403,20.3,28.3,.241
1690,2014,Massachusetts-Lowell,.179,-23.16,-6.34,1828,2209,79.4,82.2,.252,.399,.435,41.0,57.9,12.9,6.4,.397,17.9,25.6,.180
1691,2014,McNeese State,.576,-7.01,-8.41,890,,,,.355,.223,.442,,67.6,,,.398,19.6,,.237
1692,2014,Memphis,.419,3.54,7.86,1968,2100,71.4,86.5,.343,.217,.460,49.2,51.5,11.1,6.2,.427,19.6,33.7,.215
1693,2014,Mercer,.548,-6.89,-6.60,1986,1995,70.5,90.9,.274,.137,.463,48.8,56.2,8.4,12.4,.424,14.5,29.5,.199
1694,2014,Miami (FL),.516,14.99,10.38,2159,2016,75.5,91.9,.303,.296,.479,49.4,49.5,11.4,10.1,.448,16.9,31.8,.201
1695,2014,Miami (OH),.267,-10.87,-1.60,1947,2225,72.8,88.8,.364,.359,.492,51.4,55.6,8.3,6.5,.442,22.0,35.0,.270
1696,2014,Michigan,.588,14.47,9.14,2351,2170,67.5,101.7,.275,.261,.535,56.0,59.6,8.8,7.8,.502,17.9,36.3,.205
1697,2014,Michigan State NCAA,.697,20.74,11.19,2420,2105,74.2,98.5,.325,.304,.530,55.9,61.0,9.7,10.4,.496,18.6,33.0,.232
1698,2014,Middle Tennessee NCAA,.853,15.31,3.81,2267,1876,69.7,95.7,.422,.366,.483,52.3,55.2,11.7,4.5,.447,16.7,37.8,.265
1699,2014,Milwaukee,.267,-10.24,-1.98,2081,2329,75.3,92.2,.328,.405,.498,45.5,54.6,6.6,3.7,.471,17.3,25.0,.208
1700,2014,Minnesota,.629,15.68,10.39,2406,2221,70.1,96.7,.267,.245,.529,52.5,60.3,7.7,12.4,.496,18.4,28.5,.200
1701,2014,Mississippi,.375,5.73,9.32,2308,2423,75.3,94.7,.335,.270,.474,47.8,51.0,9.5,5.4,.436,15.0,34.3,.226
1702,2014,Mississippi State,.611,13.97,6.39,2551,2215,73.1,95.0,.458,.173,.481,52.8,58.8,12.9,10.7,.424,17.9,38.4,.324
1703,2014,Mississippi Valley State,.300,-19.76,-9.63,1838,2142,76.3,79.7,.373,.296,.466,46.5,51.1,10.1,8.1,.435,23.5,28.3,.226
1704,2014,Missouri,.548,11.46,7.43,2159,2034,72.8,95.7,.267,.426,.522,51.3,63.9,8.8,8.0,.489,19.1,29.0,.200
1705,2014,Missouri State,.452,-5.22,-2.32,2086,2176,74.9,89.8,.397,.254,.472,52.0,47.3,12.4,5.9,.433,19.4,37.1,.257
1708,2014,Monmouth,.242,-13.76,-4.39,1893,2202,70.8,80.7,.254,.227,.445,50.4,50.3,8.8,7.3,.421,21.4,32.1,.155
1709,2014,Montana,.676,3.74,-0.88,2341,2045,68.0,100.9,.286,.338,.498,52.7,65.0,10.5,13.4,.463,15.5,33.6,.206
1710,2014,Montana State,.500,-2.42,-1.95,2189,2094,74.9,96.6,.311,.245,.491,49.7,63.0,10.6,13.2,.447,16.8,32.0,.233
1711,2014,Morehead State,.414,-14.76,-8.94,1873,1933,69.3,91.9,.318,.431,.499,45.2,64.0,11.3,7.4,.461,19.6,26.9,.225
1712,2014,Morgan State,.167,-24.79,-6.18,1710,1973,69.1,82.1,.365,.227,.424,46.0,38.8,10.3,5.4,.369,19.8,32.0,.257
1713,2014,Mount St. Mary's,.576,-6.03,-6.57,2310,2292,70.6,98.1,.354,.355,.530,48.4,56.9,10.3,6.3,.492,17.9,29.7,.255
1714,2014,Murray State,.393,-13.26,-10.44,2030,2008,75.9,95.5,.375,.407,.484,48.5,48.1,6.7,6.3,.433,14.1,27.0,.276
1715,2014,Navy,.750,5.11,-3.83,2173,1887,66.1,101.9,.280,.432,.525,52.9,63.9,8.3,5.3,.509,15.0,31.3,.173
1716,2014,NC State NCAA,.758,19.52,10.67,2479,2187,70.2,106.2,.314,.358,.542,53.3,64.4,9.9,6.5,.507,16.2,37.2,.232
1717,2014,Nebraska NCAA,.788,21.46,9.25,2494,2091,71.8,104.4,.318,.323,.542,54.0,63.9,8.0,6.8,.497,15.1,28.6,.254
1718,2014,Nevada,.581,-0.26,-1.23,2216,2108,75.0,94.9,.391,.244,.480,53.9,54.9,8.9,8.6,.433,18.0,37.8,.272
1719,2014,Nevada-Las Vegas,.406,-1.19,0.63,2135,2193,75.2,88.7,.368,.226,.482,48.8,62.2,12.5,7.3,.434,19.7,30.3,.265
1720,2014,New Hampshire,.613,-11.19,-11.19,1904,1827,65.7,92.4,.312,.292,.496,49.8,62.1,8.2,7.3,.455,18.3,27.8,.229
1721,2014,New Mexico,.367,-2.57,-0.17,1901,1973,71.4,88.4,.303,.251,.462,54.1,53.5,9.7,8.7,.431,18.6,37.4,.196
1722,2014,New Mexico State,.355,-8.33,-4.37,2214,2245,75.2,94.6,.293,.431,.482,47.6,48.8,8.4,6.4,.454,16.0,28.5,.192
1723,2014,New Orleans,.000,-38.73,-7.18,1391,2150,70.9,67.7,.336,.275,.384,43.1,55.2,8.0,5.5,.343,25.2,28.0,.205
1724,2014,Niagara,.333,-11.56,-5.80,1948,2121,74.0,87.3,.329,.274,.496,48.4,61.6,9.2,8.8,.455,21.6,27.8,.237
1725,2014,Nicholls State,.548,-6.66,-7.44,2116,1889,68.5,98.8,.300,.330,.485,49.9,51.0,13.6,7.6,.441,17.2,36.6,.224
1726,2014,NJIT,.276,-15.90,-7.36,1677,1845,67.2,85.7,.296,.291,.465,48.5,62.4,8.3,12.1,.439,20.3,30.4,.183
1727,2014,Norfolk State,.429,-18.85,-10.74,1732,1756,73.5,83.8,.373,.157,.442,53.6,54.6,8.6,7.3,.389,21.2,35.6,.261
1730,2014,North Carolina NCAA,.730,26.61,13.28,2915,2422,79.0,99.4,.355,.284,.522,53.4,52.5,14.1,10.7,.490,18.2,37.0,.240
1731,2014,North Carolina A&T,.774,1.40,-8.36,2052,1538,68.1,97.2,.366,.235,.483,55.7,52.3,13.4,7.3,.449,19.2,41.1,.235
1732,2014,North Carolina Central,.367,-15.69,-8.20,1685,1715,65.3,85.3,.394,.217,.444,53.4,50.3,11.8,6.3,.396,23.0,41.4,.262
1733,2014,North Dakota NCAA,.688,3.59,-0.68,2216,1924,70.7,97.5,.479,.211,.510,58.7,57.0,11.1,14.6,.449,21.3,40.8,.354
1734,2014,North Dakota State,.200,-11.13,-1.81,2015,2102,70.6,94.0,.217,.280,.471,48.0,52.8,8.6,7.6,.438,15.1,28.4,.163
1735,2014,North Florida,.207,-16.89,-5.75,1615,1851,67.0,83.1,.296,.307,.443,52.2,52.1,8.5,5.9,.412,21.2,34.1,.187
1736,2014,North Texas,.400,-1.79,0.79,1931,1937,72.1,88.5,.317,.292,.459,51.0,43.7,11.4,4.4,.427,19.3,36.1,.204
1737,2014,Northeastern,.400,-3.82,-0.32,1915,2020,69.2,91.5,.293,.380,.501,48.8,50.9,10.7,7.1,.462,20.2,32.4,.217
1738,2014,Northern Arizona,.310,-9.57,-3.01,2111,2301,76.1,95.2,.370,.242,.527,48.0,59.3,11.8,6.9,.485,20.8,32.9,.268
1739,2014,Northern Colorado,.483,-5.16,-1.92,1829,1783,66.2,94.8,.394,.275,.519,52.3,69.6,10.1,9.4,.473,21.1,31.4,.286
1740,2014,Northern Illinois,.367,-3.50,-1.27,1852,1919,68.9,88.8,.262,.209,.476,50.0,51.7,7.9,5.2,.447,17.2,26.9,.177
1741,2014,Northern Iowa,.567,-1.89,-2.39,2048,2033,71.3,95.3,.339,.438,.504,48.3,60.0,7.0,8.0,.459,16.0,26.9,.252
1742,2014,Northern Kentucky,.581,-3.17,-5.27,2007,1880,69.2,93.6,.335,.388,.504,48.2,57.8,10.5,10.5,.457,18.2,26.1,.255
1743,2014,Northwestern,.515,10.56,8.65,2295,2232,76.5,90.6,.313,.292,.510,46.1,65.6,11.3,14.8,.474,18.5,23.1,.225
1744,2014,Northwestern State NCAA,.618,-4.75,-4.94,2166,1903,63.4,100.5,.337,.301,.501,50.5,59.4,10.8,7.5,.470,16.5,30.8,.223
1745,2014,Notre Dame NCAA,.974,41.24,16.80,3271,2342,75.9,113.5,.342,.195,.581,56.7,62.3,12.2,8.9,.546,16.3,40.3,.259
1746,2014,Oakland,.433,-4.29,-0.58,2111,2029,72.9,96.6,.277,.372,.471,51.5,60.8,11.5,10.0,.440,15.8,33.5,.186
1747,2014,Ohio,.300,-7.21,0.27,1867,2012,72.0,86.1,.385,.461,.449,46.1,53.0,11.4,5.8,.410,16.9,25.8,.243
1748,2014,Ohio State,.486,13.67,13.53,2325,2320,72.8,91.3,.319,.256,.500,48.7,53.3,8.8,12.9,.458,19.4,29.1,.236
1749,2014,Oklahoma NCAA,.545,22.39,13.81,2557,2274,76.6,100.0,.397,.332,.540,51.6,53.1,10.8,9.1,.493,18.1,30.8,.297
1752,2014,Oklahoma State NCAA,.735,23.38,13.47,2404,2067,72.2,97.2,.322,.236,.494,53.5,53.5,12.3,7.6,.460,16.2,34.3,.220
1753,2014,Old Dominion,.529,2.94,1.06,2319,2255,73.2,92.5,.370,.282,.480,51.1,56.0,10.9,7.8,.448,18.0,34.7,.232
1754,2014,Omaha,.429,-9.84,-7.48,1912,1680,68.2,100.1,.296,.301,.511,50.9,51.2,12.0,13.2,.475,18.7,33.0,.217
1755,2014,Oral Roberts,.310,-12.32,-3.77,1857,1927,71.0,89.8,.317,.302,.493,49.2,43.8,9.7,10.1,.459,21.9,30.6,.218
1756,2014,Oregon,.500,13.42,9.33,2981,2850,90.9,102.1,.318,.385,.496,53.5,46.6,11.2,6.9,.455,14.3,38.2,.234
1757,2014,Oregon State NCAA,.686,20.10,11.66,2466,2085,70.5,99.9,.321,.387,.531,56.2,57.8,7.9,12.8,.506,19.5,36.5,.210
1758,2014,Pacific,.581,8.56,7.05,2371,1987,72.9,104.1,.384,.326,.503,53.7,54.2,13.6,7.3,.466,16.8,35.6,.257
1759,2014,Penn State NCAA,.750,20.75,12.59,2403,2142,77.9,96.4,.379,.182,.504,54.9,48.5,10.9,11.9,.448,17.4,34.5,.293
1760,2014,Pennsylvania NCAA,.759,7.19,-1.16,1885,1643,70.0,92.9,.374,.289,.496,51.1,63.4,8.9,12.4,.452,17.2,29.1,.263
1761,2014,Pepperdine,.194,-6.81,5.35,1997,2199,72.5,88.2,.307,.230,.461,47.5,52.1,9.4,5.2,.421,17.2,26.4,.215
1762,2014,Pittsburgh,.355,3.98,10.59,1945,2150,72.3,86.7,.313,.308,.453,45.6,58.1,9.6,8.7,.413,16.3,27.1,.215
1763,2014,Portland,.467,5.40,5.03,2048,1940,71.9,94.9,.340,.334,.500,49.0,57.3,11.6,10.2,.458,18.3,29.3,.244
1764,2014,Portland State,.276,-12.64,0.68,1883,2182,72.9,89.0,.361,.270,.484,47.5,62.6,7.4,5.0,.445,20.0,29.9,.245
1765,2014,Prairie View NCAA,.438,-13.37,-7.72,2069,2250,77.3,82.3,.402,.252,.446,45.8,46.2,11.3,8.7,.391,19.1,30.0,.279
1766,2014,Presbyterian,.387,-12.21,-7.53,1623,1580,59.0,88.4,.325,.310,.461,50.3,58.6,11.3,7.5,.431,20.6,35.2,.203
1767,2014,Princeton,.700,10.89,-0.75,2271,1922,72.3,104.3,.325,.301,.558,56.8,57.9,8.8,9.7,.530,18.6,35.0,.230
1768,2014,Providence,.233,-0.37,5.13,2075,2240,77.2,89.6,.342,.263,.486,46.0,53.4,9.3,6.1,.446,17.9,26.2,.237
1769,2014,Purdue NCAA,.710,19.66,13.05,2312,2107,75.5,98.8,.343,.290,.524,52.5,63.4,10.2,10.3,.476,18.1,33.6,.267
